<dialogue><succubus># Succ-U-Bus

This character has 242 sentences.

Index | Sentence ID | Wave ID | Sentence
764 | 3887 | 3886 | If you don't defuse that bomb soon you're going to blow us all up.
765 | 3889 | 3888 | Can I remind you about the bomb?
766 | 3891 | 3890 | Krage says the bomb's still counting down.
767 | 3875 | 3874 | Nothing worth bothering with.
768 | 3877 | 3876 | That's not important.
769 | 3879 | 3878 | You don't need to bother with that.
770 | 3881 | 3880 | Nothing you need to worry about.
771 | 3309 | 3308 | I don't think you need to bother yourself with that.
772 | 3311 | 3310 | Who knows. Ignore it - maybe it'll go away.
773 | 3313 | 3312 | Can't help you I'm afraid - I've no idea what he's on about.
774 | 3143 | 3142 | Whoops! There go my settings. Wonderful!
775 | 3145 | 3144 | Uh oh! There go my settings.
776 | 3147 | 3146 | Whoops! There go my settings again.
777 | 3149 | 3148 | Uh oh! There go my settings again.
778 | 3375 | 3374 | Cough!
779 | 3605 | 3604 | You want to change my settings just go along to the Sculpture Chamber and pull the right levers. Not that it'll do you any good I'm sure.
780 | 3601 | 3600 | If you want to change my cellpoint settings all you have to do is pop along to the Sculpture Chamber, find the relevant statue and pull the old knobs.
781 | 3607 | 3606 | Don't remember anything about cellpoint settings. I wonder if they're important. Probably.
782 | 3603 | 3602 | Can't for the life of me remember how you change cellpoint settings, but I'm sure if you look around long enough you'll work it out.
783 | 3611 | 3610 | I've no idea but I'm sure a creature of your intelligence won't have any trouble.
784 | 3609 | 3608 | You won't have any trouble at all - I'm told it's rather a good likeness.
785 | 3615 | 3614 | Haven't got a clue. Which means you're not going to be able to help.
786 | 3613 | 3612 | It's quite clear which statue is of me. But I doubt you'll be able to work it out.
787 | 3597 | 3596 | Optimism's low which makes sense given the situation. Memoriousness is high although I'd feel better if it was low.
788 | 3593 | 3592 | Optimism's high, Memoriousness is high and life is pretty wonderful.
789 | 3599 | 3598 | Who knows? Whatever they are they're bound to be at their lowest.
790 | 3595 | 3594 | Can't quite remember my settings but I'm sure they're high.
791 | 3619 | 3618 | Don't ask me. Perhaps they'll stop changing on their own?
792 | 3617 | 3616 | Fix Titania - I imagine that ought to do it.
793 | 3623 | 3622 | Don't remember. Even if I could it would be no use.
794 | 3621 | 3620 | Fix Titania. Some hope of you achieving that though.
795 | 3579 | 3578 | Can't quite remember what they are - but I do know they're a "good thing".
796 | 3577 | 3576 | Wonderful things! Just pull a couple of levers and hey presto ! Your Bot's got a brand new character.
797 | 3583 | 3582 | Can't remember. Sound like a bad thing if you ask me.
798 | 3581 | 3580 | Basically they're character controls for the Bots. Not a good thing if you ask me.
799 | 3587 | 3586 | Can't quite remember - still, I'm sure they're jolly useful.
800 | 3585 | 3584 | Optimism and memoriousness - and jolly fine parameters they are too!
801 | 3591 | 3590 | Who knows? They're bound to be pretty useless whatever they are.
802 | 3589 | 3588 | Pessimism and memoriousness. Typically low key of course.
803 | 3447 | 3446 | Earlier.
804 | 3465 | 3464 | Earlier.
805 | 3923 | 3922 | Jolly good. Have we checked-in yet?
806 | 3925 | 3924 | Might as well check in while you're here. Can't see you'll help much.
807 | 3959 | 3958 | I say - perhaps it's just blown a fuse?
808 | 3961 | 3960 | Typical, eh?
809 | 3773 | 3772 | Ah. Let's go through it step by step.
810 | 3775 | 3774 | Have you tried kicking it?
811 | 3777 | 3776 | Good cos you'll only break it. Have you checked the fuse?
812 | 3779 | 3778 | Mmm. Well if that didn't work have you tried checking the fuse?
813 | 3783 | 3782 | Well there's your answer. Change the fuse.
814 | 3781 | 3780 | You must have put the wrong fuse in. Try another one.
815 | 3907 | 3906 | Would you mind awfully not fiddling with that?
816 | 3909 | 3908 | I say. Please don't fiddle.
817 | 3911 | 3910 | Please don't fiddle. It doesn't help.
818 | 3913 | 3912 | I say. Please don't fiddle. It's just wasting time.
819 | 3513 | 3512 | What?
820 | 3531 | 3530 | Who's she?
821 | 3533 | 3532 | Where's that?
822 | 3535 | 3534 | Where was that again?
823 | 3537 | 3536 | Go where?
824 | 3539 | 3538 | Do what?
825 | 3541 | 3540 | Where?
826 | 3543 | 3542 | Over where?
827 | 3545 | 3544 | Where was that again?
828 | 3547 | 3546 | Why?
829 | 3549 | 3548 | And why was that again?
830 | 3515 | 3514 | The what?
831 | 3551 | 3550 | What about it?
832 | 3553 | 3552 | Oh, I see.
833 | 3555 | 3554 | No, actually.
834 | 3557 | 3556 | Sorry, my memory seems to be playing up.
835 | 3559 | 3558 | I seem to remember that my memory used to be better than this, though with my memory, it's hard to be sure.
836 | 3561 | 3560 | Sorry, memory's gone again.
837 | 3563 | 3562 | Did my memory use to be better than this?
838 | 3565 | 3564 | Yes what?
839 | 3567 | 3566 | Yes please what?
840 | 3569 | 3568 | No what?
841 | 3517 | 3516 | With what?
842 | 3571 | 3570 | No thank you what?
843 | 3573 | 3572 | What were we talking about?
844 | 3575 | 3574 | Oh... and?
845 | 3519 | 3518 | What?
846 | 3521 | 3520 | What's that?
847 | 3523 | 3522 | Which one?
848 | 3525 | 3524 | Which?
849 | 3527 | 3526 | Who?
850 | 3529 | 3528 | Who's he?
851 | 3319 | 3318 | Lot of fuss about nothing.
852 | 3321 | 3320 | I think they call it galloid charm. I'm rather impervious to it myself.
853 | 3931 | 3930 | Yes? To be honest I'm getting a bit tired of this.
854 | 3933 | 3932 | Ooh. Make your mind up - I'll get ill if you keep doing this.
855 | 3689 | 3688 | Have you been up to the First Class Restaurant?
856 | 3691 | 3690 | Have you looked around the First Class Staterooms?
857 | 3693 | 3692 | Have you had a proper look round your Second Class Stateroom?
858 | 3695 | 3694 | Have you been to the Arboretum yet?
859 | 3697 | 3696 | Have you visited the Bilge Room yet?
860 | 3699 | 3698 | Have you been down to the Bottom of the Well yet?
861 | 3723 | 3722 | Have you worked out how to get to the Bridge?
862 | 3725 | 3724 | You reach it from Titania's Room, but until she's fixed, I suspect the access is closed.
863 | 3709 | 3708 | Have you been up the Grand Axial Canal?
864 | 3701 | 3700 | Have you been to the Creators Chamber?
865 | 3705 | 3704 | Have you been back to the Embarkation Lobby?
866 | 3703 | 3702 | Have you been using the elevators?
867 | 3707 | 3706 | Have you had a proper talk with Marsinta?
868 | 3711 | 3710 | Have you been to the Music Room yet?
869 | 3713 | 3712 | Have you had a look at the Promenade Deck yet?
870 | 3715 | 3714 | Have you had a look at the Sculpture Chamber?
871 | 3717 | 3716 | Did you visit the SGT Lounge?
872 | 3719 | 3718 | Did you have a proper look at the SGT Restaurant?
873 | 3721 | 3720 | Have you seen Titania's Room?
874 | 3735 | 3734 | the First Class Restaurant?
875 | 3737 | 3736 | the First Class Staterooms?
876 | 3739 | 3738 | the Second Class Staterooms?
877 | 3741 | 3740 | the Arboretum?
878 | 3743 | 3742 | the Bilge Room?
879 | 3745 | 3744 | the Bottom of the Well?
880 | 3755 | 3754 | the Grand Axial Canal?
881 | 3747 | 3746 | the Creators Chamber?
882 | 3751 | 3750 | the Embarkation Lobby?
883 | 3749 | 3748 | the elevators - have you tried all the floors yet?
884 | 3753 | 3752 | Marsinta - have you had a chat with her yet?
885 | 3757 | 3756 | the Music Room?
886 | 3759 | 3758 | the Promenade Deck?
887 | 3761 | 3760 | the Sculpture Chamber?
888 | 3763 | 3762 | the SGT Lounge?
889 | 3765 | 3764 | the SGT Restaurant?
890 | 3767 | 3766 | Titania's Room?
891 | 3649 | 3648 | Well, it just might be worth having a look around the First Class Restaurant.
892 | 3255 | 3254 | It's rather a charming tableau don't you think? I'd look for clues if I were you.
893 | 3257 | 3256 | I'd stay on the right side of that Maitre d'Bot if I were you.
894 | 3247 | 3246 | This is your wondrous stateroom. Splendid lighting don't you think?
895 | 3249 | 3248 | A room's a room isn't it. Lighting's a bit harsh if you ask me.
896 | 3651 | 3650 | Maybe you should check out some of the First Class Staterooms.
897 | 3239 | 3238 | It's a delightful environment but I suspect you'd be even happier in your room.
898 | 3241 | 3240 | It's a lobby. I don't think there's much in the way of entertainment here to be honest.
899 | 3243 | 3242 | This is your delightful stateroom. Lots of yummy things to eat if you ask me.
900 | 3245 | 3244 | 2nd Class Rooms are 2nd class rooms. If I were you I'd think about how to get an upgrade.
901 | 3653 | 3652 | Maybe you ought to have another look round your Second Class Stateroom.
902 | 3655 | 3654 | Why don't you see what's happening in the Arboretum?
903 | 3251 | 3250 | I'd get chatting to the delightful Fortillian if you ask me.
904 | 3253 | 3252 | Not much to do here apart from talk to the BarBot. Quaint they call him in the brochure. That's a matter of opinion.
905 | 3657 | 3656 | Maybe you should go see the Bilge Room?
906 | 2917 | 2916 | I suspect that Succ-U-Bus is blocked you know. Perhaps there's some way you can make it blow everything out.
907 | 2919 | 2918 | I suppose you could try and get that Succ-U-Bus working.
908 | 3659 | 3658 | Maybe you should have another look in the Bilge Room?
909 | 2921 | 2920 | Quickly. Search the body.
910 | 2923 | 2922 | I suppose there might be something in his pockets.
911 | 3203 | 3202 | This is where all the ship's rubbish turns up. Anything that gets lost in the Succ-U-Bus system.
912 | 3205 | 3204 | This is where all the rubbish turns up. Can't be long before I'm down here on a permanent basis.
913 | 3661 | 3660 | You've not been down to the Bottom of the Well yet have you? So now's a good time to do it.
914 | 3687 | 3686 | Of course, it's the Bridge you really need to reach, but you'll have to fix Titania first to get access.
915 | 3669 | 3668 | Have you been up to the Grand Axial Canal? There's a lot to see up there all right.
916 | 3663 | 3662 | Have you had a good look in the Creators Chamber? I hear there's some odd stuff in there all right.
917 | 3219 | 3218 | This room is really for top brass - full of secrets and codes if you ask me.
918 | 3221 | 3220 | This place is very dodgy - Leovinus, Scraliontis and Brobostigon set this one up for pow wows.
919 | 3207 | 3206 | This is where you check in. And of course chat with the delightful Marsinta.
920 | 3209 | 3208 | This is where you check in. And get mugged by Marsinta if her cellpoint settings have gone squiffy.
921 | 2925 | 2924 | I think you should have a good shufty round the ship. Get your bearings.
922 | 2927 | 2926 | I don't know. Wander around see what happens I suppose.
923 | 2987 | 2986 | Practice, practice, practice.
924 | 2989 | 2988 | Don't really know. Rather wish I hadn't now.
925 | 2983 | 2982 | I do hope so - in fact that's rather what I had in mind when I asked you on board.
926 | 2985 | 2984 | That was the general idea. But somehow looking at you I doubt you'll be up to it.
927 | 3665 | 3664 | You should use the elevator a bit more - have a proper look round the ship.
928 | 2971 | 2970 | Of course "lost" is only relative isn't it?
929 | 2973 | 2972 | A thing's only lost if somebody's looking for it. And I doubt if anybody' s looking for us.
930 | 3667 | 3666 | Why not visit the Embarkation Lobby and have a chat with Marsinta?
931 | 3671 | 3670 | Why not go up to the Music Room? Damn sight better music than the stuff they pipe in here.
932 | 2991 | 2990 | Couple of nails, quick coat of paint it'll be good as new.
933 | 2993 | 2992 | Leave it as we found it - that's the Starlight way.
934 | 3769 | 3768 | Well perhaps you should give it a go.
935 | 3771 | 3770 | Maybe you ought to check it out then.
936 | 2933 | 2932 | I'd pick up that stick if I were you. You need to find something to distract the parrot.
937 | 3215 | 3214 | This slightly unfinished room appears to have a delightfully entertaining parrot in it.
938 | 3217 | 3216 | This room's a bit odd if you ask me. Parrots, sticks, funny perches.
939 | 3727 | 3726 | Ah well. What about.
940 | 3729 | 3728 | I see. Well what about.
941 | 3731 | 3730 | Right. How about.
942 | 3733 | 3732 | Mmm. What about.
943 | 3673 | 3672 | You've not been up to the Promenade Deck yet. You know you really should pay it a visit.
944 | 3675 | 3674 | I think a visit to the Sculpture Chamber is long overdue.
945 | 3223 | 3222 | Now I have to express a personal interest in this room - pull a few levers and you'll see why.
946 | 3225 | 3224 | Dodgiest piece of engineering Leovinus ever came up with if you ask me. Pull some levers and you'll soon see why.
947 | 2913 | 2912 | Just hold tight for the ride.
948 | 2915 | 2914 | Shut your eyes and hope.
949 | 3231 | 3230 | Relax, just relax.
950 | 3233 | 3232 | I don't know. Just sit and look I suppose.
951 | 3227 | 3226 | This is where the SGT bedrooms are, all nicely stacked one on top of the other.
952 | 3229 | 3228 | Sardine city if you ask me - these are the bucket shop bedrooms. Stack 'em high sell 'em cheap I believe is the general notion.
953 | 3677 | 3676 | If you didn't visit the SGT Lounge, well maybe you should go back and have another look.
954 | 3679 | 3678 | You know, the SGT Restaurant might hold a clue.
955 | 3235 | 3234 | If I were you I'd experiment with some of the Starship Titanic's delightful chicken sauce cuisine.
956 | 3237 | 3236 | Only thing to do here is eat chicken.
957 | 2955 | 2954 | Much as I'd love to, that's the BellBot's job.
958 | 2957 | 2956 | BellBots do that. They'll have me doing it soon I suppose.
959 | 3681 | 3680 | You've missed out on one of the highlights of the ship - Titania's Room.
960 | 3683 | 3682 | I know you've already been to Titania's Room but it's still worth another visit.
961 | 3685 | 3684 | Head up to the Top of the Well - get things in perspective.
962 | 3211 | 3210 | This is where you take an elevator - or enjoy the visual delights of Titania's Chamber.
